City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Bang Racham,TH,2021-11-24 16:01:31,14.892,100.3173,75.94,77,83,6.11
292,Saint-Augustin,CA,2021-11-24 16:01:31,51.226,-58.6502,44.51,98,100,14.38
293,Bardiyah,LY,2021-11-24 16:01:32,31.7561,25.0865,68.5,52,39,7.29
294,Bukan,IR,2021-11-24 16:01:32,36.521,46.2089,48.36,55,100,5.37
295,Rehoboth,NA,2021-11-24 16:01:32,-23.3167,17.0833,87.94,9,10,23.53
296,Labuhan,ID,2021-11-24 16:01:32,-6.8844,112.2051,80.65,81,100,8.08
297,South Sioux City,US,2021-11-24 16:01:33,42.4739,-96.4136,47.55,56,1,13.8
298,Iranshahr,IR,2021-11-24 16:01:33,27.2025,60.6848,73.42,26,0,3.02
299,Mayo,US,2021-11-24 16:01:33,38.8876,-76.5119,46.08,47,3,4.0
300,Morgan City,US,2021-11-24 16:00:24,29.6994,-91.2068,70.0,57,60,8.55
301,Sabha,LY,2021-11-24 16:01:34,27.0377,14.4283,75.72,24,97,2.89
302,Chiredzi,ZW,2021-11-24 16:01:34,-21.05,31.6667,75.2,64,67,6.31
303,Thompson,CA,2021-11-24 16:01:34,55.7435,-97.8558,2.03,86,71,10.31
304,Beringovskiy,RU,2021-11-24 16:01:35,63.05,179.3167,-5.89,85,100,5.99
305,Cascais,PT,2021-11-24 16:01:35,38.6979,-9.4215,59.47,61,20,8.01
306,Jijiga,ET,2021-11-24 16:01:35,9.35,42.8,67.64,35,100,14.0
307,Kahului,US,2021-11-24 16:01:36,20.8947,-156.47,71.83,82,3,3.0
308,Fare,PF,2021-11-24 16:01:36,-16.7,-151.0167,79.92,73,37,2.53
309,Alta Floresta,BR,2021-11-24 16:01:37,-9.8756,-56.0861,85.53,71,71,3.49
310,Carutapera,BR,2021-11-24 16:01:37,-1.195,-46.02,89.76,53,61,10.04
311,Huinan,CN,2021-11-24 16:01:37,42.6225,126.2614,11.86,89,28,4.52
312,Segezha,RU,2021-11-24 16:01:37,63.7415,34.3222,25.12,94,100,15.68
313,Ardatov,RU,2021-11-24 16:01:38,55.2421,43.097,22.48,78,100,19.26
314,Laurel,US,2021-11-24 16:01:03,39.0993,-76.8483,45.86,47,1,1.01
315,Baruun-Urt,MN,2021-11-24 16:01:38,46.6806,113.2792,7.43,92,7,4.54
316,Lafia,NG,2021-11-24 16:01:38,8.4833,8.5167,93.52,31,100,1.95
317,Eydhafushi,MV,2021-11-24 16:01:39,5.1033,73.0708,79.72,82,100,17.65
318,Oistins,BB,2021-11-24 15:58:10,13.0667,-59.5333,86.09,70,40,16.11
319,Port Augusta,AU,2021-11-24 15:58:05,-32.5,137.7667,67.71,90,100,11.74
320,Cacule,BR,2021-11-24 16:02:39,-14.5033,-42.2222,91.96,25,15,8.39
321,Carnduff,CA,2021-11-24 16:02:40,49.1667,-101.8009,8.38,78,99,12.21
322,Izmalkovo,RU,2021-11-24 16:02:40,52.6887,37.964,25.36,53,75,17.9
323,Aripuana,BR,2021-11-24 16:02:40,-9.1667,-60.6333,97.43,39,76,1.45
324,Rio Grande,BR,2021-11-24 16:02:40,-32.035,-52.0986,72.97,51,0,12.39
325,Vao,NC,2021-11-24 16:02:41,-22.6667,167.4833,74.39,77,100,6.46
326,Lang Son,VN,2021-11-24 16:02:41,21.8333,106.7333,54.25,82,5,3.31
327,Bakchar,RU,2021-11-24 16:02:41,57.0186,82.0711,16.11,89,100,10.51
328,Lucea,JM,2021-11-24 16:02:42,18.451,-78.1736,85.86,68,70,13.42
329,Gratkorn,AT,2021-11-24 16:02:42,47.1497,15.3655,36.25,70,0,2.3
330,Porto Santo,PT,2021-11-24 15:59:59,33.072,-16.3415,67.3,52,20,12.66
331,Los Llanos De Aridane,ES,2021-11-24 16:02:42,28.6585,-17.9182,69.55,81,40,1.01
332,Angostura,MX,2021-11-24 16:02:43,25.3667,-108.1833,72.95,57,10,2.48
333,Quesnel,CA,2021-11-24 16:02:43,52.9999,-122.5029,28.9,93,90,5.75
334,Bethel,US,2021-11-24 16:02:43,41.3712,-73.414,39.47,46,1,4.0
335,Vila Franca Do Campo,PT,2021-11-24 16:02:44,37.7167,-25.4333,68.2,77,91,21.85
336,Bonthe,SL,2021-11-24 16:02:44,7.5264,-12.505,85.98,64,36,7.49
337,North Myrtle Beach,US,2021-11-24 16:02:44,33.816,-78.68,51.12,41,1,5.75
338,Nome,US,2021-11-24 16:02:45,64.5011,-165.4064,-9.22,94,5,6.53
339,Soe,ID,2021-11-24 16:02:45,-9.8607,124.284,69.39,88,74,1.59
340,Talnakh,RU,2021-11-24 16:02:45,69.4865,88.3972,6.37,84,99,8.16
341,Honiara,SB,2021-11-24 16:02:46,-9.4333,159.95,77.36,87,21,5.99
342,Pimenta Bueno,BR,2021-11-24 16:02:46,-11.6725,-61.1936,90.21,56,100,3.69
343,Luna,PH,2021-11-24 16:02:46,10.9667,123.2333,79.38,87,100,6.89
344,Srednekolymsk,RU,2021-11-24 16:02:47,67.45,153.6833,-13.09,99,100,4.18
345,Anadyr,RU,2021-11-24 16:02:47,64.75,177.4833,-14.01,75,100,11.01
346,Fortuna,US,2021-11-24 15:59:44,40.5982,-124.1573,41.36,50,90,3.0
347,Staunton,US,2021-11-24 16:02:47,38.1496,-79.0717,43.84,39,1,1.01
348,Clifton,US,2021-11-24 16:02:48,40.8584,-74.1638,42.44,46,1,4.0
349,Dedougou,BF,2021-11-24 16:02:48,12.4667,-3.4667,99.45,9,8,12.46
350,Tocopilla,CL,2021-11-24 16:00:22,-22.092,-70.1979,68.58,67,75,9.98
351,Olafsvik,IS,2021-11-24 16:02:48,64.8945,-23.7142,32.85,59,100,8.1
352,Bandarbeyla,SO,2021-11-24 16:02:49,9.4942,50.8122,81.1,76,84,20.13
353,Krasnoselkup,RU,2021-11-24 16:02:49,65.7,82.4667,9.05,95,100,10.65
354,Armidale,AU,2021-11-24 16:02:49,-30.5167,151.65,59.81,97,100,6.29
355,Rio Gallegos,AR,2021-11-24 16:02:50,-51.6226,-69.2181,59.45,31,60,20.8
356,Iringa,TZ,2021-11-24 16:02:50,-7.7667,35.7,74.3,38,71,6.42
357,Pevek,RU,2021-11-24 16:02:50,69.7008,170.3133,-23.66,99,85,4.21
358,Lasa,IT,2021-11-24 16:02:50,46.6166,10.7002,38.14,76,0,1.99
359,North Providence,US,2021-11-24 16:02:51,41.8501,-71.4662,39.42,45,1,1.99
360,Elizabeth City,US,2021-11-24 16:02:51,36.2946,-76.2511,48.25,58,1,6.91
361,Sistranda,NO,2021-11-24 16:02:06,63.7256,8.834,43.9,63,58,18.45
362,Hofn,IS,2021-11-24 16:02:51,64.2539,-15.2082,30.22,47,40,25.32
363,Waddan,LY,2021-11-24 16:02:52,29.1614,16.139,75.74,29,11,3.49
364,Vasilyevskiy Mokh,RU,2021-11-24 16:02:52,57.0132,35.919,33.76,97,100,13.71
365,Yankton,US,2021-11-24 16:03:52,42.8711,-97.3973,35.85,69,1,17.27
366,Burgeo,CA,2021-11-24 16:03:53,47.6167,-57.6152,50.97,90,100,35.93
367,Karratha,AU,2021-11-24 16:03:53,-20.7377,116.8463,81.55,61,100,9.62
368,Madang,PG,2021-11-24 16:03:53,-5.2246,145.7966,75.76,91,87,4.0
369,Port Jervis,US,2021-11-24 16:03:54,41.3751,-74.6927,41.72,60,18,10.04
370,Zheleznodorozhnyy,RU,2021-11-24 16:03:54,55.7503,38.0042,30.61,93,100,15.57
371,Masumbwe,TZ,2021-11-24 16:03:54,-3.6333,32.1833,75.22,52,82,3.96
372,Kabarnet,KE,2021-11-24 16:03:55,0.4919,35.743,68.58,42,69,2.08
373,Abong Mbang,CM,2021-11-24 16:03:55,3.9833,13.1833,81.18,50,30,2.82
374,Cayenne,GF,2021-11-24 16:03:55,4.9333,-52.3333,87.84,79,75,5.01
375,Ponta Do Sol,PT,2021-11-24 16:03:55,32.6667,-17.1,68.13,62,93,10.33
376,Dingle,PH,2021-11-24 16:03:56,10.9995,122.6711,76.3,92,87,5.21
377,Lira,UG,2021-11-24 16:03:56,2.235,32.9097,78.21,43,68,6.85
378,Puyang,CN,2021-11-24 16:03:56,29.4603,119.8861,44.62,75,3,2.64
379,Namatanai,PG,2021-11-24 16:03:57,-3.6667,152.4333,80.2,79,89,7.65
380,Ilulissat,GL,2021-11-24 16:03:57,69.2167,-51.1,30.22,93,90,11.5
381,Mabay,PH,2021-11-24 16:03:57,6.0577,124.4666,79.02,84,83,3.6
382,Bhadrachalam,IN,2021-11-24 16:03:58,17.6667,80.8833,75.38,86,76,4.56
383,Santa Marta,CO,2021-11-24 16:03:58,11.2408,-74.199,80.56,77,100,5.08
384,Wote,KE,2021-11-24 16:03:58,-1.7808,37.6288,72.66,62,87,6.17
385,Okha,RU,2021-11-24 16:03:58,53.5739,142.9478,33.33,95,99,7.74
386,Atyrau,KZ,2021-11-24 16:00:01,47.1167,51.8833,24.82,86,40,15.66
387,Dudinka,RU,2021-11-24 16:03:59,69.4058,86.1778,14.88,86,100,13.42
388,Butaritari,KI,2021-11-24 16:03:59,3.0707,172.7902,81.9,68,89,13.56
389,Redcliffe,AU,2021-11-24 16:03:59,-27.2307,153.0973,73.35,45,75,5.75
390,Kalmunai,LK,2021-11-24 16:04:00,7.4167,81.8167,78.51,87,92,4.43
391,Jumla,NP,2021-11-24 16:04:00,29.2747,82.1838,40.32,64,0,4.12
392,Saint-Georges,GD,2021-11-24 16:04:00,12.0564,-61.7485,83.52,72,46,9.48
393,Westport,US,2021-11-24 16:04:01,41.1415,-73.3579,41.04,41,1,4.0
394,Kanluran,PH,2021-11-24 16:04:01,14.4167,120.85,82.9,74,99,10.25
395,Bandipur,NP,2021-11-24 16:04:01,27.9333,84.4167,52.14,80,7,1.39
396,Avera,US,2021-11-24 16:04:02,33.194,-82.5271,52.72,24,0,6.62
397,Aranos,NA,2021-11-24 16:04:02,-24.1333,19.1167,90.93,7,42,1.66
398,Lavrentiya,RU,2021-11-24 16:04:02,65.5833,-171.0,-4.18,92,16,8.41
399,Dolzhanskaya,RU,2021-11-24 16:04:02,46.6311,37.8039,32.92,49,6,4.94
400,Novaya Igirma,RU,2021-11-24 16:04:03,57.1334,103.9112,17.1,97,100,4.85
401,Garowe,SO,2021-11-24 16:04:03,8.4054,48.4845,88.25,36,95,8.48
402,Erenhot,CN,2021-11-24 16:04:03,43.6475,111.9767,24.12,55,8,8.01
403,Alamosa,US,2021-11-24 16:04:04,37.4695,-105.87,39.65,69,1,4.61
404,Weyburn,CA,2021-11-24 16:00:09,49.6668,-103.8511,7.18,74,48,12.24
405,Grenada,ES,2021-11-24 16:04:04,37.1882,-3.6067,49.39,71,90,7.0
406,Houma,US,2021-11-24 15:59:57,29.5958,-90.7195,69.01,73,54,9.71
407,Ossora,RU,2021-11-24 16:04:04,59.2353,163.0719,25.84,88,100,4.59
408,Kazanskoye,RU,2021-11-24 16:04:05,55.6448,69.235,4.1,97,29,6.17
409,Honjo,JP,2021-11-24 16:04:05,36.2333,139.1833,47.07,49,0,6.51
410,Iquique,CL,2021-11-24 15:59:21,-20.2208,-70.1431,68.86,63,100,9.26
411,Sangar,RU,2021-11-24 16:04:05,63.9242,127.4739,-19.7,94,100,1.16
412,Chapais,CA,2021-11-24 16:05:06,49.7834,-74.8492,26.29,74,17,10.04
413,Flin Flon,CA,2021-11-24 16:05:06,54.7682,-101.865,-7.49,76,20,8.21
414,Kilindoni,TZ,2021-11-24 16:05:06,-7.9139,39.6668,80.71,80,8,14.94
415,Cedar City,US,2021-11-24 16:05:07,37.6775,-113.0619,32.97,38,1,16.11
416,Pandan,PH,2021-11-24 16:05:07,14.0453,124.1694,79.79,88,100,11.81
417,Severo-Kurilsk,RU,2021-11-24 16:05:07,50.6789,156.125,36.91,98,100,17.81
418,Port Elizabeth,ZA,2021-11-24 16:02:01,-33.918,25.5701,66.09,65,100,11.34
419,Strezhevoy,RU,2021-11-24 16:05:08,60.7333,77.5889,-0.42,99,100,4.56
420,Aleksandrovsk-Sakhalinskiy,RU,2021-11-24 16:05:08,50.8975,142.1561,30.69,88,100,8.97
421,Kirakira,SB,2021-11-24 16:05:08,-10.4544,161.9205,79.34,84,34,8.5
422,Mapiripan,CO,2021-11-24 16:05:09,2.8892,-72.1256,76.21,92,100,0.98
423,High Prairie,CA,2021-11-24 16:05:09,55.4334,-116.4858,9.79,97,90,3.11
424,Santa Maria,BR,2021-11-24 16:04:58,-29.6842,-53.8069,86.34,27,0,8.19
425,Bendigo,AU,2021-11-24 16:05:09,-36.7667,144.2833,62.85,62,100,5.99
426,Durango,MX,2021-11-24 16:00:37,24.8333,-104.8333,59.07,48,70,3.71
427,Beyneu,KZ,2021-11-24 16:05:10,45.3167,55.2,43.11,79,96,20.0
428,Ostrovnoy,RU,2021-11-24 16:05:10,68.0531,39.5131,27.07,59,85,17.76
429,Ozernovskiy,RU,2021-11-24 16:05:10,51.5,156.5167,36.97,95,100,9.8
430,Dubrovytsya,UA,2021-11-24 16:05:11,51.5744,26.565,39.09,68,100,8.7
431,Gloversville,US,2021-11-24 16:05:11,43.0528,-74.3438,34.36,68,1,8.01
432,Pochutla,MX,2021-11-24 16:05:12,15.7432,-96.4661,85.82,50,0,3.71
433,San Javier,ES,2021-11-24 16:05:12,37.8063,-0.8374,57.96,44,20,5.75
434,Bonfim,BR,2021-11-24 16:05:12,3.0833,-59.95,94.57,38,28,4.9
435,Barh,IN,2021-11-24 16:05:13,25.4833,85.7167,57.25,32,0,0.74
436,Noumea,NC,2021-11-24 16:05:13,-22.2763,166.4572,78.01,99,100,5.46
437,Broome,US,2021-11-24 16:05:13,42.2506,-75.833,39.47,69,1,1.99
438,Tecozautla,MX,2021-11-24 16:05:14,20.5333,-99.6333,61.36,60,73,0.27
439,Lugazi,UG,2021-11-24 16:05:14,0.3772,32.9197,69.06,74,76,1.99
440,Iberia,US,2021-11-24 16:05:14,29.9502,-91.7507,66.97,55,1,11.5
441,Edgewater,US,2021-11-24 16:05:14,28.9889,-80.9023,72.0,52,75,11.5
442,Vostok,RU,2021-11-24 16:05:15,46.4856,135.8833,6.94,97,100,4.0
443,Kolda,SN,2021-11-24 16:05:15,12.8833,-14.95,100.8,15,33,6.58
444,Kavieng,PG,2021-11-24 16:05:15,-2.5744,150.7967,82.87,73,93,13.49
445,Chulman,RU,2021-11-24 16:05:16,56.8479,124.9104,-19.75,100,89,0.85
446,Troitskoye,RU,2021-11-24 16:05:16,52.9821,84.6757,26.04,97,100,6.73
447,Doume,CM,2021-11-24 16:05:16,4.2333,13.45,82.44,50,32,1.36
448,Saldanha,ZA,2021-11-24 16:05:16,-33.0117,17.9442,64.9,72,1,27.0
449,Sisimiut,GL,2021-11-24 16:05:17,66.9395,-53.6735,30.78,82,85,28.34
450,Bangassou,CF,2021-11-24 16:05:17,4.7413,22.8184,78.73,50,1,2.33
451,Wakkanai,JP,2021-11-24 16:05:17,45.4094,141.6739,34.52,70,100,20.8
452,Roald,NO,2021-11-24 16:05:18,62.5833,6.1333,42.17,81,75,13.8
453,Trinidad,BO,2021-11-24 16:05:18,-14.8333,-64.9,82.38,83,90,6.91
454,College,US,2021-11-24 16:05:18,64.8569,-147.8028,-9.42,72,20,8.05
455,Mangrol,IN,2021-11-24 16:05:19,21.1167,70.1167,79.09,62,0,11.18
456,Bilibino,RU,2021-11-24 16:05:19,68.0546,166.4372,-13.81,92,100,2.17
457,Necochea,AR,2021-11-24 16:06:19,-38.5473,-58.7368,89.04,26,0,11.05
458,Ramtek,IN,2021-11-24 16:06:20,21.4,79.3333,72.36,56,7,5.01
459,Jilib,SO,2021-11-24 16:06:20,0.4883,42.7854,78.87,77,18,8.23
460,Fairbanks,US,2021-11-24 16:05:28,64.8378,-147.7164,-7.91,72,1,4.61
461,Muros,ES,2021-11-24 16:06:20,42.7762,-9.0603,55.83,63,53,16.55
462,Eyl,SO,2021-11-24 16:06:21,7.9803,49.8164,80.89,75,98,17.47
463,Luangwa,ZM,2021-11-24 16:06:21,-15.6167,30.4167,79.48,70,83,4.56
464,Key West,US,2021-11-24 16:05:44,24.5557,-81.7826,73.0,64,1,18.41
465,Partizanskoye,RU,2021-11-24 16:06:21,55.5006,94.39,20.71,77,57,11.01
466,Barcelona,ES,2021-11-24 16:04:15,41.3888,2.159,58.51,79,75,13.0
467,Teya,RU,2021-11-24 16:06:22,60.3778,92.6267,19.04,91,100,7.16
468,Zharkent,KZ,2021-11-24 16:06:22,44.1628,80.0,38.82,50,71,2.33
469,Quatre Cocos,MU,2021-11-24 16:06:22,-20.2078,57.7625,78.1,71,17,8.16
470,Luena,AO,2021-11-24 16:06:22,-11.7833,19.9167,65.03,97,99,3.89
471,Ouallam,NE,2021-11-24 16:06:23,14.3188,2.0866,97.59,10,4,11.52
472,Kamskoye Ustye,RU,2021-11-24 16:06:23,55.2016,49.268,17.6,84,93,15.59
473,Ginda,IN,2021-11-24 16:06:23,30.6945,78.4932,47.41,38,0,5.95
474,Rinteln,DE,2021-11-24 16:06:24,52.186,9.0792,45.9,83,75,3.44
475,Envira,BR,2021-11-24 16:06:24,-7.3,-70.2167,72.0,99,100,4.07
476,Owasso,US,2021-11-24 16:03:51,36.2695,-95.8547,63.36,77,75,14.0
477,High Rock,BS,2021-11-24 16:06:24,26.6208,-78.2833,71.62,63,76,20.11
478,Pocerski Pricinovic,RS,2021-11-24 16:06:25,44.7222,19.7072,42.85,72,3,6.26
479,Berdigestyakh,RU,2021-11-24 16:06:25,62.0989,126.6992,-16.31,96,100,2.84
480,Kudahuvadhoo,MV,2021-11-24 16:06:25,2.6708,72.8944,81.86,72,100,18.39
481,Karoi,ZW,2021-11-24 16:06:25,-16.8099,29.6925,71.85,64,92,7.72
482,Belmonte,BR,2021-11-24 16:06:26,-15.8631,-38.8828,81.1,64,19,11.03
483,Sao Filipe,CV,2021-11-24 16:06:26,14.8961,-24.4956,79.52,68,36,3.53
484,Miraflores,MX,2021-11-24 16:06:26,19.2167,-98.8083,65.05,63,18,2.93
485,Huarmey,PE,2021-11-24 16:06:27,-10.0681,-78.1522,71.06,75,62,10.04
486,Ghanzi,BW,2021-11-24 16:06:27,-21.5667,21.7833,90.7,9,0,4.83
487,Souris,CA,2021-11-24 16:06:27,49.6172,-100.2612,11.73,89,100,10.76
488,Yongchang,CN,2021-11-24 16:06:28,30.0381,119.7317,42.64,75,6,3.71
489,Acajutla,SV,2021-11-24 16:06:28,13.5928,-89.8275,85.77,40,88,2.08
490,Kozhva,RU,2021-11-24 16:06:28,65.1073,57.0459,9.9,96,100,7.0
491,Takoradi,GH,2021-11-24 16:06:29,4.8845,-1.7554,83.71,71,10,9.04
492,Wenling,CN,2021-11-24 16:06:29,28.3669,121.36,48.9,65,78,3.85
493,Amahai,ID,2021-11-24 16:06:29,-3.3333,128.9167,79.57,83,95,4.65
494,Mogadishu,SO,2021-11-24 16:06:29,2.0371,45.3438,81.03,74,7,13.27
495,Hun,LY,2021-11-24 16:06:30,29.1268,15.9477,75.87,28,9,5.17
496,Balykshi,KZ,2021-11-24 16:06:30,47.0667,51.8667,24.8,86,40,15.66
497,Yanacancha,PE,2021-11-24 16:06:30,-10.2411,-76.6456,42.85,92,100,5.14
498,Ugoofaaru,MV,2021-11-24 16:06:31,5.6667,73.0,77.85,86,100,18.01
499,Odweyne,SO,2021-11-24 16:06:31,9.4092,45.064,72.21,43,44,14.2
500,San Matias,BO,2021-11-24 16:06:31,-16.3667,-58.4,88.93,64,98,2.51
501,Sobolevo,RU,2021-11-24 16:06:31,54.4299,31.8996,32.76,91,96,16.75
502,Lakatoro,VU,2021-11-24 16:06:32,-16.0999,167.4164,77.31,80,100,8.52
503,Nador,MA,2021-11-24 16:06:32,35.174,-2.9287,57.45,62,40,10.36
504,Binga,ZW,2021-11-24 16:06:32,-17.6203,27.3414,86.63,42,76,7.27
505,Det Udom,TH,2021-11-24 16:06:33,14.906,105.0784,68.45,79,57,8.34
506,Senftenberg,DE,2021-11-24 16:07:33,51.5167,14.0167,44.35,78,100,3.53
507,Bairnsdale,AU,2021-11-24 16:07:33,-37.8333,147.6167,65.7,94,98,1.52
508,Hambantota,LK,2021-11-24 16:07:33,6.1241,81.1185,77.34,100,40,5.75
509,Safaga,EG,2021-11-24 16:07:34,26.7292,33.9365,73.76,54,49,11.99
510,Broken Hill,AU,2021-11-24 16:07:34,-31.95,141.4333,65.77,85,100,11.36
511,Puerto Escondido,MX,2021-11-24 16:07:34,15.85,-97.0667,83.8,48,0,2.84
512,Edd,ER,2021-11-24 16:07:35,13.9297,41.6925,82.31,75,20,5.95
513,Carndonagh,IE,2021-11-24 16:07:35,55.25,-7.2667,42.42,73,39,15.88
514,Luanda,AO,2021-11-24 16:07:35,-8.8368,13.2343,82.4,69,40,12.66
515,Mto Wa Mbu,TZ,2021-11-24 16:07:35,-3.35,35.85,84.29,31,24,3.71
516,Tilichiki,RU,2021-11-24 16:07:36,60.4667,166.1,-1.14,97,53,7.85
517,Marystown,CA,2021-11-24 16:06:21,47.1666,-55.1483,54.86,100,100,15.01
518,Ahipara,NZ,2021-11-24 16:07:36,-35.1667,173.1667,57.47,91,48,3.24
519,Kuusamo,FI,2021-11-24 16:07:37,65.9667,29.1833,14.04,92,75,6.91
520,Mount Barker,AU,2021-11-24 16:07:37,-35.0667,138.8667,64.98,94,99,9.15
521,Fallon,US,2021-11-24 16:07:37,39.4735,-118.7774,31.91,61,1,3.44
522,Linxia,CN,2021-11-24 16:07:38,35.6003,103.2064,32.54,25,0,2.77
523,Pemberton,CA,2021-11-24 16:07:38,50.3164,-122.8027,32.45,94,100,2.64
524,Alugan,PH,2021-11-24 16:07:38,12.2188,125.4808,80.87,85,100,11.36
525,Osoyoos,CA,2021-11-24 16:07:38,49.0331,-119.4524,31.59,90,80,2.57
526,Hamilton,US,2021-11-24 16:03:21,39.1834,-84.5333,47.73,51,1,1.99
527,Coro,VE,2021-11-24 16:07:39,11.4045,-69.6734,84.6,70,25,13.35
528,Banepa,NP,2021-11-24 16:07:39,27.6298,85.5214,53.92,82,40,3.44
529,Kosum Phisai,TH,2021-11-24 16:07:39,16.2486,103.0674,73.18,68,70,8.97
530,Tazovskiy,RU,2021-11-24 16:07:40,67.4667,78.7,6.89,94,100,10.04
531,Port Hedland,AU,2021-11-24 16:07:40,-20.3167,118.5667,80.65,54,100,5.75
532,Hovd,MN,2021-11-24 16:07:40,48.0056,91.6419,29.12,53,80,8.88
533,Fukue,JP,2021-11-24 16:07:41,32.6881,128.8419,58.44,59,6,15.48
534,Shimoda,JP,2021-11-24 16:07:41,34.6667,138.95,48.11,70,0,26.11
535,Gasa,PS,2021-11-24 16:07:41,31.5,34.4667,69.78,69,54,7.23
536,Komsomolskiy,UZ,2021-11-24 16:07:42,40.4272,71.7189,39.92,56,72,6.91
537,Mundo Nuevo,MX,2021-11-24 16:07:42,18.7,-95.5,74.55,81,14,4.79
538,Ambovombe,MG,2021-11-24 16:07:42,-25.1667,46.0833,73.63,77,100,12.88
539,Huallanca,PE,2021-11-24 16:07:43,-9.8993,-76.9417,54.19,69,100,5.59
540,Porto Walter,BR,2021-11-24 16:07:43,-8.2686,-72.7439,94.95,40,100,1.32
541,Paramonga,PE,2021-11-24 16:07:43,-10.6667,-77.8333,70.2,75,85,10.56
542,Margate,GB,2021-11-24 16:07:43,51.3813,1.3862,46.31,83,49,7.25
543,Timra,SE,2021-11-24 16:07:44,62.487,17.3257,38.68,88,0,3.44
544,Vila,PT,2021-11-24 16:07:44,42.0304,-8.1588,44.33,83,100,5.53
545,Woodward,US,2021-11-24 16:07:44,36.4337,-99.3904,61.83,45,1,16.11
546,Mazamari,PE,2021-11-24 16:07:45,-11.3258,-74.5308,74.5,87,100,1.14
547,Champoton,MX,2021-11-24 16:07:45,19.35,-90.7167,78.82,60,8,5.41
548,Buala,SB,2021-11-24 16:07:45,-8.145,159.5921,80.53,81,39,5.7
549,Warren,US,2021-11-24 16:07:45,39.4334,-84.1666,47.1,50,1,3.0
550,Harstad,NO,2021-11-24 16:07:46,68.799,16.5293,25.83,100,98,3.62
551,Lata,PT,2021-11-24 16:08:46,40.1629,-8.3327,55.92,60,5,7.49
552,Te Anau,NZ,2021-11-24 16:08:46,-45.4167,167.7167,44.89,88,98,1.25
553,Dromolaxia,CY,2021-11-24 16:08:47,34.8761,33.586,69.46,69,40,6.91
554,Mananjary,MG,2021-11-24 16:08:47,-21.2167,48.3333,76.91,87,96,8.75
555,Abu Samrah,SY,2021-11-24 16:08:47,35.3029,37.1841,63.05,49,68,3.36
556,Yaan,NG,2021-11-24 16:08:47,7.3833,8.5667,94.51,30,75,4.56
557,La Ronge,CA,2021-11-24 16:08:48,55.1001,-105.2842,-8.23,98,74,8.23
558,Barreiras,BR,2021-11-24 16:08:48,-12.1528,-44.99,93.09,35,100,5.06
559,Goderich,CA,2021-11-24 16:08:48,43.7501,-81.7165,41.92,62,86,27.29
560,Kuryk,KZ,2021-11-24 16:08:49,43.2,51.65,45.84,78,100,19.55
561,Tual,ID,2021-11-24 16:08:49,-5.6667,132.75,84.25,72,87,6.62
